Area,Bedrooms,Bathrooms,Stories,Parking,Age,Distance_City,School_Rating,Crime_Index,Hospital_Distance,Mall_Distance,Public_Transport,Garden,Pool,Garage,Income_Area,Population_Density,Air_Quality,Property_Tax,Price
4915,2,5,1,2,2,28.79,4,9.9,1.82,14.79,4,0,0,0,64180,5040,38.91,7969,2169313
1889,5,2,4,3,8,16.52,7,4.61,15.38,5.19,4,1,1,0,108746,6024,139.57,4445,3023885
3693,5,5,4,4,44,18.81,3,9.05,1.52,14.34,9,0,0,1,75879,7466,94.84,9600,3201508
2673,1,1,4,0,16,23.56,9,3.54,5.59,17.36,9,1,0,1,104208,11928,105.04,9675,2220872
539,1,3,3,4,44,9.2,7,8.36,5.45,16.75,2,0,1,1,28045,2652,77.26,9580,1690090
684,1,2,3,0,16,17.99,3,2.82,5.28,11.27,9,1,1,0,149528,9072,29.93,2992,1570325
880,3,3,4,2,4,5.18,9,7.3,7.05,4.01,9,0,1,1,56343,11396,72.77,4011,2779991
929,6,2,3,1,41,1.37,10,2.4,8.14,18.47,2,1,0,1,59383,6077,67.65,1144,3171895
3707,5,4,2,0,4,5.69,10,3.96,10.36,9.98,9,1,1,0,45977,13212,40.09,7574,3370264
948,6,3,1,1,2,27.57,3,5.43,5.16,7.2,5,1,0,0,115727,4296,37.15,8939,2351212
836,6,5,4,4,19,24.61,8,1.81,1.68,18.05,1,1,1,1,36307,5675,68.98,9028,3772582
1089,1,1,2,1,12,15.95,10,8.74,4.28,5.4,5,0,1,1,65556,15643,117.09,9658,1057563
1445,1,1,3,1,44,24.67,10,2.83,13.86,16.19,1,1,0,1,92199,14057,43.84,7344,1599508
3668,4,2,1,2,46,27.04,3,8.9,8.9,4.26,6,1,1,1,96043,5349,44.09,9961,2277700
4826,1,4,1,4,10,11.01,2,5.76,2.48,3.23,10,0,0,0,149663,3675,114.52,3383,2561010
4248,5,3,2,2,49,20.97,1,7.54,17.94,0.72,9,0,0,1,121465,2710,139.66,2976,2781921
2256,3,2,2,2,11,15.18,2,4.45,10.18,5.09,10,1,0,1,24511,5078,49.43,6360,1877705
1135,6,1,3,1,40,12.41,8,2.77,13.93,0.76,6,1,0,1,72283,6265,81.46,7343,2328571
3353,1,5,2,1,2,16.26,3,8.7,18.02,11.72,4,1,0,0,80796,1676,49.24,2166,2083062
3872,5,4,4,0,48,28.19,2,5.68,14.07,14.75,2,1,1,1,73225,1798,60.39,3882,3020461
3914,6,1,1,4,8,28.22,8,7.26,2.19,18.88,10,1,1,1,122207,9610,99.0,5909,3318598
2590,1,5,3,0,32,6.9,5,6.47,0.89,9.07,5,0,0,1,47975,9890,26.45,7519,2027172
1859,5,2,2,2,5,23.45,10,8.53,10.23,14.79,7,1,0,0,126733,17666,43.39,5141,3026908
1675,2,2,2,2,40,18.86,8,6.7,6.89,15.83,6,0,1,0,106574,7646,110.27,1499,1497654
2384,2,2,2,1,12,8.56,4,7.71,12.87,7.57,5,0,1,1,77051,10732,71.66,2318,1887100
3703,5,3,3,1,23,22.42,2,8.59,9.2,17.85,3,1,0,0,64876,13939,144.25,1590,2754013
653,4,5,1,1,11,9.01,10,9.66,7.6,17.47,3,0,1,1,148396,13171,20.04,2251,3014626
4847,2,3,1,4,40,28.86,9,2.72,4.7,13.48,8,1,1,0,76717,19596,37.33,5610,2856967
1702,2,2,1,4,5,25.66,6,8.87,10.91,5.76,9,0,0,1,87342,9078,21.86,9694,1532886
2299,3,1,1,4,8,26.08,5,8.26,8.24,11.9,6,1,1,1,111954,3729,30.74,1187,2123144
3252,6,5,3,3,34,5.2,5,3.58,18.97,17.09,1,0,0,0,32657,4122,145.39,6304,3572915
1723,5,3,3,2,24,16.89,2,9.53,4.51,10.49,10,0,1,1,111776,13441,126.21,4544,2981702
1710,4,1,3,2,48,15.69,8,4.32,13.02,10.7,4,1,1,0,146712,13897,44.38,5162,2598215
2827,1,3,2,4,48,24.7,5,6.88,15.58,11.15,5,0,0,1,147596,13904,144.93,5541,2058273
1623,4,5,3,1,30,18.65,7,5.17,11.9,18.31,7,1,1,0,27457,17364,53.88,7467,2787745
3786,1,1,3,2,39,11.11,7,6.76,3.84,11.11,1,1,1,0,34733,14268,79.36,6885,1785644
3223,2,1,2,1,34,1.28,1,5.29,4.03,0.65,7,0,0,0,79034,7986,94.73,6554,1540987
3580,6,5,4,2,35,6.69,10,8.66,15.03,7.4,5,0,0,0,56045,1118,49.71,1965,4043360
3581,5,5,1,4,23,29.71,2,5.85,17.54,2.71,4,1,1,1,54002,4813,82.44,8089,2980804
4832,2,2,4,4,2,2.23,8,5.28,18.98,19.54,2,1,0,1,62746,5433,136.4,8259,2764260
2416,3,2,3,2,29,3.52,2,5.86,11.74,2.89,8,0,1,0,44542,1315,134.65,3991,1745229
1935,5,1,1,1,17,18.3,8,8.02,17.98,2.64,9,1,0,0,46343,17728,37.39,7841,1690488
4076,4,3,2,1,24,2.77,5,9.4,6.99,13.58,9,0,1,0,92278,13406,145.37,1802,2710911
2381,4,2,4,3,21,13.04,3,3.01,1.18,12.13,5,0,0,1,55159,8856,132.66,5316,2446254
1346,2,1,3,2,11,17.14,4,4.74,8.35,2.02,7,1,1,1,121637,19141,103.03,8334,1872769
4440,5,1,2,4,48,18.96,5,4.39,6.67,6.59,5,0,1,1,116275,18500,74.0,4205,3117861
2446,3,1,4,2,25,23.23,7,8.66,16.55,12.91,4,0,0,1,41346,11322,63.48,8690,1923806
1292,5,2,1,4,37,14.73,5,6.45,1.19,12.57,10,1,0,0,88254,1723,91.7,7788,2482006
2627,1,1,1,2,31,10.23,5,2.34,4.04,5.94,5,1,1,1,105045,17588,100.92,3637,1920262
2809,4,4,3,0,1,8.01,5,1.68,4.0,9.19,8,0,0,1,135435,3929,133.19,6211,3430705
2419,2,3,1,4,22,3.15,10,7.87,6.08,1.85,7,1,0,0,86195,19382,85.73,3117,2550595
3721,5,3,2,4,16,29.18,1,6.78,15.44,13.73,9,0,0,1,49992,10585,87.44,7148,2346908
4646,4,3,4,1,20,1.37,4,1.5,7.09,4.51,6,0,1,0,59404,3999,24.26,8363,3553573
1497,6,1,2,2,13,17.97,5,9.86,6.6,19.41,5,1,0,0,103933,13620,89.38,1571,2186965
1795,1,1,2,2,36,10.13,8,9.53,8.4,3.86,6,1,1,0,76273,4268,61.14,6478,1213863
2804,2,2,3,0,13,10.97,3,6.04,14.41,12.58,1,1,1,1,87858,5202,149.47,2844,2189206
1094,1,4,4,3,36,5.27,3,8.64,12.0,7.88,8,1,0,1,84955,2581,91.27,8017,1889663
3455,5,2,2,2,28,20.53,3,3.45,12.95,0.56,7,0,0,0,57519,11404,98.11,9313,2552674
4639,4,2,2,2,40,15.42,6,4.38,15.04,10.83,1,1,0,0,145874,13478,32.43,1275,3048597
1381,2,4,4,1,14,14.77,2,7.29,0.96,11.14,1,1,1,1,47665,7359,78.28,4972,2280993
587,6,3,2,4,17,13.49,5,5.69,2.15,0.63,7,0,1,1,108021,775,61.47,8350,2981965
3784,1,5,3,4,10,7.92,8,3.97,12.45,11.45,1,0,0,0,68419,5286,45.44,3923,3088530
4436,4,5,2,0,18,12.65,10,2.14,8.28,13.14,5,0,0,0,87932,1076,80.7,8547,3551073
3896,5,3,4,3,24,3.25,1,1.34,14.24,15.12,10,0,0,1,73674,17453,141.07,1289,3243550
1869,1,5,2,0,12,10.86,3,2.01,12.97,5.34,5,1,1,1,75373,7372,27.1,5893,2123414
2235,3,1,3,3,39,26.89,5,7.62,5.68,6.34,6,0,1,1,113779,4413,107.62,9378,2334613
1242,5,5,3,3,6,14.92,4,3.04,8.42,2.42,5,0,0,1,89255,11374,77.97,9295,3394886
902,1,3,1,2,0,27.49,10,4.8,3.37,13.13,6,1,1,1,46959,12345,81.98,7584,1976170
1306,5,2,2,4,4,24.25,6,9.49,19.61,1.22,5,1,0,1,60123,3027,129.47,3974,2045158
4927,5,4,4,1,48,23.35,7,6.03,15.86,15.03,7,0,1,1,147614,13901,54.75,4736,3922299
2496,1,5,4,2,45,14.64,7,4.38,6.0,5.89,2,0,1,1,127579,12478,57.4,2168,3053037
537,1,5,3,0,49,18.02,1,3.43,5.14,2.81,1,0,1,0,42133,12280,98.6,9521,1519004
2978,3,4,1,0,12,2.28,8,7.14,15.45,8.42,4,0,1,1,31712,12606,22.98,8994,2397019
1803,4,5,3,2,48,1.49,6,7.42,19.64,4.18,6,1,0,0,119237,16982,146.82,7337,2933911
520,5,4,2,0,14,1.6,8,7.84,14.38,5.0,4,1,0,0,142531,18043,82.66,8494,3124850
2157,2,1,4,4,5,13.07,7,2.25,12.86,13.09,5,1,1,1,131727,4997,99.86,1838,2728093
3733,5,2,2,4,12,29.13,3,9.13,18.05,14.3,9,1,1,0,68968,14083,136.35,9582,2477867
4256,3,1,3,1,5,8.7,8,3.31,16.77,3.71,10,1,1,0,77077,16353,147.02,7515,2750251
1230,1,5,4,4,34,15.94,1,3.22,9.71,17.11,1,0,0,0,130356,16194,106.56,6102,2543610
2791,4,3,2,4,16,25.27,4,2.94,5.64,14.82,7,0,0,1,131406,4586,140.88,6727,2647211
887,3,5,2,3,38,28.35,3,8.49,18.37,3.67,9,1,0,1,58551,15381,141.85,3198,1740564
4965,5,2,3,4,45,20.31,3,4.29,2.58,7.8,7,0,0,0,99972,11168,118.86,8226,2887166
1037,4,4,4,1,42,13.05,1,7.46,10.34,16.55,2,1,1,1,22435,6395,94.54,2999,1994043
1873,2,1,3,0,18,15.69,9,8.46,0.84,5.02,5,0,0,0,56386,14686,106.99,5603,1257442
535,6,5,4,0,46,11.86,4,7.19,16.6,4.81,6,0,1,1,47592,13597,104.93,6617,3059724
4556,5,2,4,3,14,5.29,2,3.98,6.67,12.58,8,1,0,1,132902,19349,34.49,4316,3760895
3244,3,2,2,0,22,17.89,6,9.18,8.46,9.66,1,1,1,0,36254,3261,72.39,3720,1702163
1482,6,1,3,0,20,21.75,9,5.12,3.72,6.47,9,0,0,0,132169,11261,25.18,2161,3059467
2361,6,1,4,0,28,2.66,2,2.66,11.39,6.78,9,1,1,1,51153,16796,98.37,7304,3019023
1060,4,2,2,1,18,1.93,7,7.66,1.12,4.92,2,1,1,0,117965,9450,45.83,3328,2864447
4367,1,1,2,1,26,21.83,9,7.37,12.2,3.5,10,0,0,0,76070,5695,32.82,3519,1710174
4168,1,5,4,3,12,11.78,2,6.76,11.73,16.39,10,0,1,1,47085,18047,83.19,5306,3000738
572,5,3,1,2,12,22.46,9,3.79,8.29,8.67,4,1,1,1,51826,7134,83.7,3390,2597633
2673,2,4,2,0,32,4.71,1,2.13,5.3,1.98,6,1,0,0,72330,8968,128.45,5101,1684392
3547,4,3,2,1,34,9.78,7,1.76,6.54,2.56,9,1,1,1,58281,12804,97.2,7969,2713217
3433,4,1,2,2,29,17.11,7,5.83,19.68,7.66,8,1,1,1,103648,9073,96.5,5869,2459035
3525,6,2,1,2,32,23.76,2,4.37,11.91,16.51,5,1,0,0,148362,13753,136.06,5344,2714652
503,6,4,2,2,36,6.2,7,5.18,9.97,11.94,7,1,0,1,70139,16424,76.83,6637,2702450
3233,5,3,1,1,36,5.01,10,7.92,12.38,5.11,10,0,1,1,74228,4974,25.25,8157,3124918
1454,6,3,1,1,49,28.29,10,10.0,13.42,16.52,7,1,1,0,140414,4168,137.51,3156,2365488
1627,4,3,1,3,25,21.47,9,5.01,6.87,14.19,3,1,0,0,63681,5048,93.34,5384,2505848
3410,1,5,3,0,8,6.58,10,5.01,2.97,3.27,2,0,0,1,107756,5673,25.95,4547,2800299
757,2,1,4,1,50,14.06,2,6.66,16.09,8.57,3,1,1,0,97844,2525,66.96,2363,1420193
3724,4,4,4,4,48,14.98,9,8.39,8.62,12.15,4,0,0,0,35457,17118,110.79,6802,2696110
1500,4,3,3,4,37,3.07,8,9.36,4.01,13.12,8,0,0,1,144932,6664,103.42,6429,3200587
4336,2,5,1,1,47,25.67,10,7.5,14.06,5.95,9,0,1,1,38351,10836,34.38,1918,2210973
4975,2,3,1,1,11,14.88,5,4.68,17.36,5.06,7,0,0,1,36547,7179,88.63,2239,1862691
1407,2,5,2,2,14,1.11,3,7.37,4.92,7.51,6,0,1,1,102782,17479,20.88,5501,2859462
1310,6,4,2,2,4,24.33,3,2.85,13.58,17.45,10,1,1,0,60779,14925,113.6,3387,2708232
1552,6,3,1,2,28,27.64,1,8.45,3.19,7.35,7,0,0,0,111984,13724,137.64,6481,2347039
4921,2,5,1,1,38,14.9,8,6.94,17.83,6.85,7,0,0,1,60138,2408,65.64,2188,2417220
2152,2,3,1,0,6,24.28,8,5.77,8.41,6.99,3,0,1,0,38328,18340,129.64,2245,1320799
2526,1,4,4,4,5,16.15,5,6.82,5.18,8.58,1,1,0,1,147617,1785,143.95,2551,2984726
1037,4,1,2,0,35,22.67,8,6.64,8.59,9.77,4,1,1,1,58210,16798,101.42,4223,1670246
2099,6,5,1,2,45,18.59,8,7.34,15.51,3.75,4,0,0,1,105399,16544,21.82,4810,3067108
4510,1,3,1,3,15,1.46,9,9.45,9.71,9.47,9,0,0,0,27862,12019,78.3,1155,1780228
3261,6,5,2,1,46,13.09,7,9.54,5.18,12.13,4,1,1,1,20138,15780,101.8,8147,3413192
2187,2,3,1,0,35,26.64,8,8.13,8.39,11.14,6,0,1,0,109391,14649,66.64,3437,1757979
3249,6,5,2,3,14,24.96,4,3.57,6.65,2.73,9,0,0,1,130351,9374,68.73,7960,3540267
2534,5,1,4,0,40,15.06,3,9.46,11.25,4.15,3,1,1,0,123174,15217,59.41,3934,2509622
3357,5,5,4,1,43,3.27,8,2.68,9.03,1.59,8,1,1,0,145874,15673,39.22,2897,4294236
1800,2,1,4,3,40,16.24,8,6.18,16.45,2.83,9,0,0,0,87161,7936,58.25,2727,1730600
4817,2,3,4,0,0,10.77,1,2.01,19.02,4.85,5,1,1,1,149069,18483,147.04,6628,3456516
997,5,3,4,4,8,17.5,2,5.5,16.09,17.64,10,0,0,0,137494,17401,35.49,5397,2874299
3703,4,1,3,1,18,3.41,7,1.64,18.01,2.45,9,1,1,1,51391,15669,39.4,3846,2920381
3625,3,5,3,3,49,10.55,8,1.33,4.16,15.54,8,1,1,1,118983,7245,88.65,2556,3925252
2181,5,2,4,0,32,23.69,7,1.06,8.24,16.02,2,0,0,1,136016,14321,95.84,9612,3002845
2820,2,1,3,0,40,22.7,4,6.35,1.92,17.98,10,1,0,0,78971,9439,53.84,1046,1445276
1464,6,2,2,0,20,18.34,1,9.36,9.26,15.9,8,0,0,1,44667,2881,59.01,8049,1881849
4268,2,4,4,4,26,7.47,6,8.19,10.42,1.74,6,0,0,0,45435,8005,124.53,5005,2417807
4668,4,1,4,2,1,14.83,8,6.79,11.42,18.54,4,1,1,1,125748,638,25.75,6002,3861841
1231,2,5,4,4,30,25.63,5,3.98,7.44,12.83,5,1,1,0,44173,12725,86.4,6399,2259089
629,1,1,2,3,9,24.88,7,2.42,19.58,4.87,1,1,0,0,106075,10740,51.49,5483,1454011
1809,5,5,2,1,1,10.48,9,1.55,13.52,18.83,4,1,0,1,91365,10237,99.68,6486,3668762
4812,3,2,4,4,11,24.88,4,1.66,11.85,1.21,10,1,1,0,122568,18668,42.12,9068,3460142
1458,6,5,2,3,22,29.85,10,6.34,2.3,0.96,4,0,0,1,88768,1196,120.9,3863,3339070
3678,3,2,3,1,41,18.36,7,1.13,17.8,2.18,3,1,0,0,67040,15442,71.99,7521,2197809
4770,1,2,3,1,2,23.56,6,4.14,18.2,15.6,10,0,0,1,136843,10266,68.09,6336,2434334
1530,6,4,4,3,46,25.85,8,4.58,12.05,14.09,9,1,0,1,140771,19869,149.18,9306,3648927
1502,3,3,1,0,27,5.37,4,9.41,19.92,10.41,3,1,1,1,73480,8226,28.41,5528,2032864
3768,2,3,4,1,13,20.75,10,2.03,14.22,10.29,2,1,1,1,140210,18827,140.45,6731,3316608
3138,3,1,2,4,6,23.67,7,4.27,4.29,0.7,10,0,0,1,36541,13228,65.93,4056,1876688
2733,4,2,1,1,12,20.22,5,4.05,9.24,2.03,2,0,0,1,63871,1107,49.44,2816,1887006
1891,6,2,3,0,49,26.51,1,9.15,16.26,10.37,2,0,1,1,62642,15507,88.36,8552,2111397
3970,3,3,4,3,5,27.57,2,3.0,11.31,12.18,9,0,0,0,99989,9444,46.9,4297,2749994
3094,6,2,2,4,30,22.55,6,1.37,10.7,11.51,10,0,1,1,59036,11292,85.42,2024,3324876
4003,1,5,2,2,45,25.21,7,2.28,11.17,10.06,2,1,0,0,125656,14965,98.6,5906,2303263
2845,3,1,1,2,20,12.36,1,6.31,13.98,14.66,10,0,0,0,45468,3807,26.68,6508,1557838
1886,6,3,1,1,11,11.09,9,6.96,12.38,15.79,9,0,0,0,37392,1114,102.02,6725,2341896
4445,1,5,3,3,40,29.76,5,5.15,17.93,12.97,3,1,1,0,128181,17148,22.36,4066,2806966
4990,5,3,2,2,47,17.29,7,2.43,17.46,19.25,9,0,0,1,106725,14501,107.68,3977,3293005
2306,2,1,1,1,22,13.41,7,9.4,12.17,8.69,10,1,1,0,28035,1896,137.32,1478,1363361
1886,6,4,2,0,39,20.02,9,4.75,15.1,10.59,1,1,1,1,75575,3807,23.0,7081,3314417
1685,3,1,4,2,34,6.99,6,2.42,7.86,9.62,3,1,0,1,135606,629,71.96,3406,2546104
4494,3,2,2,3,47,18.67,9,2.87,16.31,13.03,8,1,0,1,107268,5973,24.84,8701,2694659
2216,1,1,4,1,20,13.69,8,8.78,16.75,16.37,3,0,1,0,60496,6922,59.36,8316,1315264
1976,2,3,3,3,32,20.01,4,9.03,3.71,10.97,9,1,0,0,43820,11362,47.51,5009,1512626
2054,6,2,1,3,6,23.74,10,5.28,3.29,1.6,2,1,0,1,147400,1258,149.89,5617,3104367
4214,5,5,3,3,42,18.6,9,5.79,6.65,9.25,6,0,0,0,86192,14802,141.64,7307,3695009
2514,4,3,2,1,48,20.58,1,7.07,3.9,8.64,3,0,0,1,60991,16839,36.09,7130,1804716
780,1,4,4,0,44,14.19,8,2.72,3.76,1.26,1,0,1,1,64538,19487,54.11,2872,1927442
2405,2,1,2,0,32,24.2,3,1.85,16.08,13.96,4,1,0,1,66115,19993,56.0,9590,1195913
3114,1,5,1,1,16,8.6,1,5.35,12.64,8.08,9,0,1,1,71508,16410,51.0,4225,1992011
892,5,3,1,1,39,26.98,3,6.39,9.31,5.88,4,0,1,0,96195,12209,98.0,1401,2035541
3646,1,1,2,3,2,18.81,5,9.06,9.83,11.18,2,0,0,1,84827,17433,88.85,5333,1544303
2094,5,1,2,2,44,23.14,8,2.33,8.84,17.1,10,0,0,1,45603,8731,42.96,6155,2152368
4004,1,3,3,1,6,10.95,2,7.77,19.3,3.51,4,0,1,0,148256,4624,119.53,3845,2231456
1205,3,3,1,3,45,25.77,1,7.83,6.2,1.64,2,0,0,1,117774,5343,140.29,9986,1680249
1421,2,3,2,3,39,1.48,7,6.77,5.79,15.39,4,1,0,1,59464,3053,114.53,2865,1903659
1123,4,5,4,4,50,27.66,6,9.75,16.44,15.58,5,1,0,1,144747,13836,47.44,1111,3137321
2679,5,2,1,2,21,24.72,7,7.85,6.38,3.46,10,1,1,1,120706,14332,59.52,2246,3039562
551,2,1,1,2,31,27.44,9,7.68,17.39,14.36,6,0,1,0,91045,12217,30.76,2246,1237603
1707,4,2,2,4,42,9.13,3,8.57,9.04,1.89,7,0,1,0,31118,19465,143.64,2602,1898539
1328,3,2,2,2,1,13.74,9,6.49,15.04,9.52,5,1,0,0,40771,19317,119.99,1032,1779129
2865,2,5,2,0,31,23.98,8,4.26,1.41,1.81,4,0,1,0,61185,12393,135.64,1745,2170765
4331,1,3,1,0,21,11.81,10,3.67,6.72,13.75,7,0,0,1,85022,4777,101.84,3336,2326247
3694,5,2,1,4,26,0.54,5,4.09,12.48,11.1,1,1,0,0,26518,16522,27.77,8008,2608218
2722,6,5,3,1,19,5.29,10,8.32,10.38,17.91,4,0,0,1,113546,19357,21.79,9938,4259519
2607,4,2,4,2,20,10.9,10,5.15,18.14,14.83,3,0,1,0,96585,15997,75.55,3109,2741211
2809,4,4,2,3,45,3.27,10,1.18,9.21,19.47,3,0,0,0,95248,5425,63.55,1314,3263719
894,4,3,1,2,23,25.47,10,7.4,6.43,14.48,9,1,0,0,147919,19576,60.06,8481,2166976
907,6,2,4,4,35,11.39,3,6.59,3.85,1.86,3,0,1,1,134310,6165,56.92,6620,3476483
4989,4,3,4,3,9,6.08,1,4.21,9.2,3.32,3,0,1,0,85731,15147,70.85,7800,3697926
890,1,1,2,0,14,16.92,2,7.57,16.89,7.79,1,1,0,0,40060,16933,68.49,6676,506387
2161,4,4,3,1,50,6.83,7,5.3,7.32,15.52,6,0,1,1,124724,4961,84.43,3468,3258413
1361,1,4,1,2,31,25.58,3,3.83,5.86,11.09,8,0,1,1,33444,3767,39.52,4467,1195734
3030,2,2,1,3,14,25.52,3,2.6,6.82,1.65,9,0,1,1,89161,3748,76.23,5380,1988813
1125,3,2,1,2,32,29.39,3,3.87,3.28,9.93,6,1,0,0,148965,13380,50.72,4403,2057829
2216,4,3,3,1,16,10.03,4,4.28,2.01,8.38,1,0,0,0,140216,2927,136.65,5404,2822376
4223,1,1,4,2,28,26.2,1,2.66,8.44,2.17,3,0,0,0,40129,10038,147.78,1445,1184041
2149,3,3,1,3,48,21.46,10,6.69,9.39,1.1,10,0,1,1,93963,5491,135.9,3572,1953144
3507,1,4,4,1,49,12.33,9,1.33,8.73,18.06,6,1,1,0,81319,10692,146.34,6318,2786757
2911,5,1,3,1,9,17.54,3,6.59,19.71,3.47,6,0,1,1,133914,4879,39.91,8729,3064183
3841,5,1,3,0,43,24.21,3,2.22,2.43,18.32,6,0,0,0,71559,9238,50.95,8263,2075974
4571,5,4,4,2,49,0.79,7,1.08,10.35,5.71,5,0,1,0,54341,17402,83.26,2605,3764816
3556,5,4,1,4,7,13.24,5,3.71,16.71,13.7,8,1,0,1,61478,18483,81.83,2176,3461579
745,3,4,4,3,39,11.81,9,7.7,5.27,16.38,6,0,1,0,107228,3944,32.67,9525,2521321
1118,4,1,4,3,5,14.87,6,7.78,2.38,6.82,10,1,0,1,49473,19003,89.3,7464,2458492
1634,6,2,4,0,28,25.61,6,7.04,8.92,11.29,2,1,0,0,81389,19258,37.1,6015,2405062
4123,3,1,2,1,10,16.6,8,3.06,15.27,19.0,4,0,1,1,65309,3489,108.94,4198,2487854
3146,6,1,3,0,10,28.8,1,9.22,14.09,15.08,7,0,0,1,122937,2881,33.75,4088,2561526
1963,5,3,1,4,48,12.18,8,2.57,18.13,14.27,1,0,0,0,134163,17146,64.72,3867,2834060
1174,3,5,2,0,49,20.26,5,1.43,10.22,14.6,10,0,1,0,79393,2040,58.09,1825,1970305
4788,5,1,3,4,18,20.06,3,9.0,7.28,16.56,1,0,1,1,67351,14079,63.84,6196,2911921
1491,2,4,4,1,28,29.65,6,9.33,13.75,0.83,4,0,0,0,97100,14276,95.2,6912,1645721
1470,4,5,1,1,20,2.33,1,10.0,16.65,11.29,1,0,0,1,82163,9156,27.93,1504,2517642
3864,2,5,3,2,11,2.83,1,1.58,17.48,10.05,8,0,1,1,113915,6398,96.66,1510,3060116
3837,6,2,4,1,2,13.01,7,8.12,3.22,9.56,1,1,1,1,132250,12161,91.1,8411,3926083
4471,2,4,3,1,22,8.37,10,7.11,9.06,16.23,2,0,0,0,32221,12957,149.6,9640,2373162
2638,1,3,4,3,27,0.93,6,8.56,2.02,3.44,9,0,1,1,142694,15844,109.75,5301,2851289
674,4,2,4,2,35,4.99,5,5.44,7.01,1.09,6,1,0,0,108309,7349,117.73,9939,2637671
1167,6,3,2,2,46,14.68,6,9.09,2.96,5.46,10,0,1,1,26361,3998,62.81,2353,2286136
1534,4,4,3,1,29,25.21,7,2.28,7.57,2.97,2,0,0,1,50254,3292,129.22,3586,2652753
3447,1,4,1,4,20,15.52,3,1.47,18.29,11.98,6,0,0,0,129469,3261,91.53,7319,2159580
4587,6,3,3,4,11,8.71,9,4.86,2.0,7.08,3,1,0,0,130242,830,115.02,5540,4207960
2166,5,2,4,4,40,15.62,2,2.41,4.58,15.15,3,0,1,0,56575,13306,68.33,2364,2933877
524,1,1,3,1,21,8.03,7,7.87,15.82,18.4,7,0,0,1,114215,9045,50.28,4317,1273507
937,1,5,3,2,16,28.19,4,3.56,5.56,8.53,7,0,0,1,73334,13562,81.57,1343,1919896
4670,5,2,4,4,50,21.82,5,9.83,10.27,10.53,8,0,0,0,148628,12046,127.67,8350,3248650
4886,6,5,4,0,12,2.39,3,2.63,16.34,3.48,3,1,0,1,51493,12486,103.44,3693,4145622
3529,4,1,3,3,41,22.11,6,7.1,10.81,0.8,8,1,1,1,134450,4583,142.08,5394,2602578
708,2,1,4,2,1,21.83,10,1.59,11.74,14.25,4,0,0,1,48965,1663,134.48,5064,1874939
2159,1,4,4,2,0,11.56,7,3.88,8.43,19.06,4,1,0,0,28731,19980,131.31,7117,2084640
4109,6,4,1,3,11,22.14,5,1.39,8.07,18.3,10,0,1,1,133604,14256,68.64,9690,4259708
2472,6,5,4,2,18,19.48,9,9.2,1.46,14.7,2,1,0,0,116786,6775,24.66,8033,3735039
1802,1,5,1,0,37,10.46,2,3.22,16.3,9.94,7,1,1,0,78184,3811,72.4,4743,1470486
4306,4,3,2,0,18,9.2,4,8.93,0.69,11.62,4,0,0,1,85981,3807,65.96,9495,2808630
3780,6,2,3,4,22,16.62,6,9.9,10.09,18.22,10,1,0,1,86311,17245,99.02,1206,3268912
3336,5,5,2,3,50,20.21,3,6.87,12.3,17.5,2,0,0,0,92211,10434,132.69,5317,2526229
3114,6,5,1,3,10,3.42,7,1.47,5.81,11.46,1,1,1,0,58734,18003,134.32,1653,3555996
1414,2,3,4,4,9,9.39,1,7.37,6.37,5.78,4,0,1,1,128912,9613,80.54,3418,2642377
2095,2,5,4,2,40,11.2,3,8.3,10.77,4.1,10,0,0,0,47181,6345,70.22,6085,1903323
4411,6,2,3,1,8,10.33,2,3.39,2.06,11.69,8,1,1,1,48165,15314,139.55,5144,3119194
1849,4,1,4,4,40,4.9,4,2.47,2.67,11.47,6,1,1,0,105528,16458,44.1,4898,2859831
1659,6,4,2,2,2,21.66,1,7.26,8.12,7.69,1,0,1,1,68350,16049,145.94,2576,2948408
1479,2,5,2,3,6,24.51,2,1.26,9.82,5.36,10,0,1,0,24877,1756,141.66,1043,1954118
3989,3,4,1,2,44,19.67,10,6.17,4.21,18.89,8,0,1,1,78654,4008,139.1,9928,2406932
2131,2,1,1,4,1,11.32,5,1.87,13.49,19.1,1,1,1,0,107558,14423,27.12,6594,1966655
3389,2,3,2,4,36,11.18,6,7.14,12.25,16.38,3,0,0,1,44916,9760,22.71,6145,1867772
4897,2,1,2,1,14,7.1,5,4.77,9.49,14.19,3,0,1,1,26392,10410,39.72,6214,2203690
681,1,4,2,1,8,18.22,1,5.91,13.24,16.98,3,1,1,1,71841,7321,140.49,3721,1421859
4221,5,1,3,4,34,26.45,2,2.34,16.6,14.96,1,0,1,0,124296,3398,128.35,4128,2685522
4331,3,5,2,3,40,15.79,10,8.99,9.03,18.16,7,1,0,0,62401,6647,64.89,6783,2743989
2068,5,5,3,4,47,28.5,10,5.59,1.81,19.18,4,0,1,1,131558,875,112.39,1738,3690512
4536,2,5,3,0,24,28.02,6,2.42,8.5,6.5,7,0,1,1,49132,13970,87.98,5152,2619515
2856,5,3,3,3,8,28.73,6,9.87,0.61,0.76,9,1,0,1,92911,2337,89.31,2802,3171482
4945,3,5,2,2,1,7.17,2,7.32,12.05,12.96,7,0,0,0,23125,18430,113.11,9254,2624639
1324,6,1,2,0,42,24.41,7,2.91,10.38,13.83,9,0,0,1,28311,4193,118.31,2697,2081439
